image_path,class_name,stem
data\raw\kaggle\Tumor\Tumor- (1166).jpg,Tumor,Tumor- (1166)
data\raw\kaggle\Tumor\Tumor- (1720).jpg,Tumor,Tumor- (1720)
data\raw\kaggle\Tumor\Tumor- (1767).jpg,Tumor,Tumor- (1767)
data\raw\kaggle\Tumor\Tumor- (851).jpg,Tumor,Tumor- (851)
data\raw\kaggle\Tumor\Tumor- (1354).jpg,Tumor,Tumor- (1354)
data\raw\kaggle\Tumor\Tumor- (32).jpg,Tumor,Tumor- (32)
data\raw\kaggle\Tumor\Tumor- (267).jpg,Tumor,Tumor- (267)
data\raw\kaggle\Tumor\Tumor- (79).jpg,Tumor,Tumor- (79)
data\raw\kaggle\Tumor\Tumor- (416).jpg,Tumor,Tumor- (416)
data\raw\kaggle\Tumor\Tumor- (587).jpg,Tumor,Tumor- (587)
data\raw\kaggle\Tumor\Tumor- (1361).jpg,Tumor,Tumor- (1361)
data\raw\kaggle\Tumor\Tumor- (282).jpg,Tumor,Tumor- (282)
data\raw\kaggle\Tumor\Tumor- (536).jpg,Tumor,Tumor- (536)
data\raw\kaggle\Tumor\Tumor- (1330).jpg,Tumor,Tumor- (1330)
data\raw\kaggle\Tumor\Tumor- (2238).jpg,Tumor,Tumor- (2238)
data\raw\kaggle\Tumor\Tumor- (748).jpg,Tumor,Tumor- (748)
data\raw\kaggle\Tumor\Tumor- (1962).jpg,Tumor,Tumor- (1962)
data\raw\kaggle\Tumor\Tumor- (745).jpg,Tumor,Tumor- (745)
data\raw\kaggle\Tumor\Tumor- (1163).jpg,Tumor,Tumor- (1163)
data\raw\kaggle\Tumor\Tumor- (1529).jpg,Tumor,Tumor- (1529)
data\raw\kaggle\Tumor\Tumor- (1384).jpg,Tumor,Tumor- (1384)
data\raw\kaggle\Tumor\Tumor- (956).jpg,Tumor,Tumor- (956)
data\raw\kaggle\Tumor\Tumor- (2164).jpg,Tumor,Tumor- (2164)
data\raw\kaggle\Tumor\Tumor- (2005).jpg,Tumor,Tumor- (2005)
data\raw\kaggle\Tumor\Tumor- (2265).jpg,Tumor,Tumor- (2265)
data\raw\kaggle\Tumor\Tumor- (370).jpg,Tumor,Tumor- (370)
data\raw\kaggle\Tumor\Tumor- (2129).jpg,Tumor,Tumor- (2129)
data\raw\kaggle\Tumor\Tumor- (1743).jpg,Tumor,Tumor- (1743)
data\raw\kaggle\Tumor\Tumor- (1387).jpg,Tumor,Tumor- (1387)
data\raw\kaggle\Tumor\Tumor- (1507).jpg,Tumor,Tumor- (1507)
data\raw\kaggle\Tumor\Tumor- (642).jpg,Tumor,Tumor- (642)
data\raw\kaggle\Tumor\Tumor- (2035).jpg,Tumor,Tumor- (2035)
data\raw\kaggle\Tumor\Tumor- (280).jpg,Tumor,Tumor- (280)
data\raw\kaggle\Tumor\Tumor- (1284).jpg,Tumor,Tumor- (1284)
data\raw\kaggle\Tumor\Tumor- (1818).jpg,Tumor,Tumor- (1818)
data\raw\kaggle\Tumor\Tumor- (1305).jpg,Tumor,Tumor- (1305)
data\raw\kaggle\Tumor\Tumor- (1348).jpg,Tumor,Tumor- (1348)
data\raw\kaggle\Tumor\Tumor- (311).jpg,Tumor,Tumor- (311)
data\raw\kaggle\Tumor\Tumor- (1495).jpg,Tumor,Tumor- (1495)
data\raw\kaggle\Tumor\Tumor- (1331).jpg,Tumor,Tumor- (1331)
data\raw\kaggle\Tumor\Tumor- (2046).jpg,Tumor,Tumor- (2046)
data\raw\kaggle\Tumor\Tumor- (16).jpg,Tumor,Tumor- (16)
data\raw\kaggle\Tumor\Tumor- (2165).jpg,Tumor,Tumor- (2165)
data\raw\kaggle\Tumor\Tumor- (1983).jpg,Tumor,Tumor- (1983)
data\raw\kaggle\Tumor\Tumor- (2119).jpg,Tumor,Tumor- (2119)
data\raw\kaggle\Tumor\Tumor- (1742).jpg,Tumor,Tumor- (1742)
data\raw\kaggle\Tumor\Tumor- (1932).jpg,Tumor,Tumor- (1932)
data\raw\kaggle\Tumor\Tumor- (810).jpg,Tumor,Tumor- (810)
data\raw\kaggle\Tumor\Tumor- (1376).jpg,Tumor,Tumor- (1376)
data\raw\kaggle\Tumor\Tumor- (275).jpg,Tumor,Tumor- (275)
data\raw\kaggle\Tumor\Tumor- (818).jpg,Tumor,Tumor- (818)
data\raw\kaggle\Tumor\Tumor- (349).jpg,Tumor,Tumor- (349)
data\raw\kaggle\Tumor\Tumor- (1466).jpg,Tumor,Tumor- (1466)
data\raw\kaggle\Tumor\Tumor- (1604).jpg,Tumor,Tumor- (1604)
data\raw\kaggle\Tumor\Tumor- (359).jpg,Tumor,Tumor- (359)
data\raw\kaggle\Tumor\Tumor- (1534).jpg,Tumor,Tumor- (1534)
data\raw\kaggle\Tumor\Tumor- (1854).jpg,Tumor,Tumor- (1854)
data\raw\kaggle\Tumor\Tumor- (1533).jpg,Tumor,Tumor- (1533)
data\raw\kaggle\Tumor\Tumor- (2040).jpg,Tumor,Tumor- (2040)
data\raw\kaggle\Tumor\Tumor- (1873).jpg,Tumor,Tumor- (1873)
data\raw\kaggle\Tumor\Tumor- (968).jpg,Tumor,Tumor- (968)
data\raw\kaggle\Tumor\Tumor- (412).jpg,Tumor,Tumor- (412)
data\raw\kaggle\Tumor\Tumor- (369).jpg,Tumor,Tumor- (369)
data\raw\kaggle\Tumor\Tumor- (1080).jpg,Tumor,Tumor- (1080)
data\raw\kaggle\Tumor\Tumor- (2201).jpg,Tumor,Tumor- (2201)
data\raw\kaggle\Tumor\Tumor- (2004).jpg,Tumor,Tumor- (2004)
data\raw\kaggle\Tumor\Tumor- (2050).jpg,Tumor,Tumor- (2050)
data\raw\kaggle\Tumor\Tumor- (1965).jpg,Tumor,Tumor- (1965)
data\raw\kaggle\Tumor\Tumor- (68).jpg,Tumor,Tumor- (68)
data\raw\kaggle\Tumor\Tumor- (2020).jpg,Tumor,Tumor- (2020)
data\raw\kaggle\Tumor\Tumor- (60).jpg,Tumor,Tumor- (60)
data\raw\kaggle\Tumor\Tumor- (925).jpg,Tumor,Tumor- (925)
data\raw\kaggle\Tumor\Tumor- (1502).jpg,Tumor,Tumor- (1502)
data\raw\kaggle\Tumor\Tumor- (1418).jpg,Tumor,Tumor- (1418)
data\raw\kaggle\Tumor\Tumor- (351).jpg,Tumor,Tumor- (351)
data\raw\kaggle\Tumor\Tumor- (516).jpg,Tumor,Tumor- (516)
data\raw\kaggle\Tumor\Tumor- (610).jpg,Tumor,Tumor- (610)
data\raw\kaggle\Tumor\Tumor- (129).jpg,Tumor,Tumor- (129)
data\raw\kaggle\Tumor\Tumor- (4).jpg,Tumor,Tumor- (4)
data\raw\kaggle\Tumor\Tumor- (1051).jpg,Tumor,Tumor- (1051)
data\raw\kaggle\Tumor\Tumor- (1232).jpg,Tumor,Tumor- (1232)
data\raw\kaggle\Tumor\Tumor- (2095).jpg,Tumor,Tumor- (2095)
data\raw\kaggle\Tumor\Tumor- (1417).jpg,Tumor,Tumor- (1417)
data\raw\kaggle\Tumor\Tumor- (2260).jpg,Tumor,Tumor- (2260)
data\raw\kaggle\Tumor\Tumor- (2026).jpg,Tumor,Tumor- (2026)
data\raw\kaggle\Tumor\Tumor- (906).jpg,Tumor,Tumor- (906)
data\raw\kaggle\Tumor\Tumor- (241).jpg,Tumor,Tumor- (241)
data\raw\kaggle\Tumor\Tumor- (477).jpg,Tumor,Tumor- (477)
data\raw\kaggle\Tumor\Tumor- (1308).jpg,Tumor,Tumor- (1308)
data\raw\kaggle\Tumor\Tumor- (1410).jpg,Tumor,Tumor- (1410)
data\raw\kaggle\Tumor\Tumor- (1362).jpg,Tumor,Tumor- (1362)
data\raw\kaggle\Tumor\Tumor- (979).jpg,Tumor,Tumor- (979)
data\raw\kaggle\Tumor\Tumor- (297).jpg,Tumor,Tumor- (297)
data\raw\kaggle\Tumor\Tumor- (309).jpg,Tumor,Tumor- (309)
data\raw\kaggle\Tumor\Tumor- (1704).jpg,Tumor,Tumor- (1704)
data\raw\kaggle\Tumor\Tumor- (1532).jpg,Tumor,Tumor- (1532)
data\raw\kaggle\Tumor\Tumor- (801).jpg,Tumor,Tumor- (801)
data\raw\kaggle\Tumor\Tumor- (1530).jpg,Tumor,Tumor- (1530)
data\raw\kaggle\Tumor\Tumor- (960).jpg,Tumor,Tumor- (960)
data\raw\kaggle\Tumor\Tumor- (1003).jpg,Tumor,Tumor- (1003)
data\raw\kaggle\Tumor\Tumor- (2179).jpg,Tumor,Tumor- (2179)
data\raw\kaggle\Tumor\Tumor- (1803).jpg,Tumor,Tumor- (1803)
data\raw\kaggle\Tumor\Tumor- (1830).jpg,Tumor,Tumor- (1830)
data\raw\kaggle\Tumor\Tumor- (888).jpg,Tumor,Tumor- (888)
data\raw\kaggle\Tumor\Tumor- (306).jpg,Tumor,Tumor- (306)
data\raw\kaggle\Tumor\Tumor- (232).jpg,Tumor,Tumor- (232)
data\raw\kaggle\Tumor\Tumor- (218).jpg,Tumor,Tumor- (218)
data\raw\kaggle\Tumor\Tumor- (1991).jpg,Tumor,Tumor- (1991)
data\raw\kaggle\Tumor\Tumor- (93).jpg,Tumor,Tumor- (93)
data\raw\kaggle\Tumor\Tumor- (1181).jpg,Tumor,Tumor- (1181)
data\raw\kaggle\Tumor\Tumor- (51).jpg,Tumor,Tumor- (51)
data\raw\kaggle\Tumor\Tumor- (672).jpg,Tumor,Tumor- (672)
data\raw\kaggle\Tumor\Tumor- (2022).jpg,Tumor,Tumor- (2022)
data\raw\kaggle\Tumor\Tumor- (758).jpg,Tumor,Tumor- (758)
data\raw\kaggle\Tumor\Tumor- (1391).jpg,Tumor,Tumor- (1391)
data\raw\kaggle\Tumor\Tumor- (1597).jpg,Tumor,Tumor- (1597)
data\raw\kaggle\Tumor\Tumor- (1831).jpg,Tumor,Tumor- (1831)
data\raw\kaggle\Tumor\Tumor- (1299).jpg,Tumor,Tumor- (1299)
data\raw\kaggle\Tumor\Tumor- (776).jpg,Tumor,Tumor- (776)
data\raw\kaggle\Tumor\Tumor- (1729).jpg,Tumor,Tumor- (1729)
data\raw\kaggle\Tumor\Tumor- (931).jpg,Tumor,Tumor- (931)
data\raw\kaggle\Tumor\Tumor- (2247).jpg,Tumor,Tumor- (2247)
data\raw\kaggle\Tumor\Tumor- (2154).jpg,Tumor,Tumor- (2154)
data\raw\kaggle\Tumor\Tumor- (2195).jpg,Tumor,Tumor- (2195)
data\raw\kaggle\Tumor\Tumor- (679).jpg,Tumor,Tumor- (679)
data\raw\kaggle\Tumor\Tumor- (1587).jpg,Tumor,Tumor- (1587)
data\raw\kaggle\Tumor\Tumor- (879).jpg,Tumor,Tumor- (879)
data\raw\kaggle\Tumor\Tumor- (1985).jpg,Tumor,Tumor- (1985)
data\raw\kaggle\Tumor\Tumor- (1500).jpg,Tumor,Tumor- (1500)
data\raw\kaggle\Tumor\Tumor- (177).jpg,Tumor,Tumor- (177)
data\raw\kaggle\Tumor\Tumor- (1662).jpg,Tumor,Tumor- (1662)
data\raw\kaggle\Tumor\Tumor- (15).jpg,Tumor,Tumor- (15)
data\raw\kaggle\Tumor\Tumor- (1512).jpg,Tumor,Tumor- (1512)
data\raw\kaggle\Tumor\Tumor- (799).jpg,Tumor,Tumor- (799)
data\raw\kaggle\Tumor\Tumor- (1010).jpg,Tumor,Tumor- (1010)
data\raw\kaggle\Tumor\Tumor- (834).jpg,Tumor,Tumor- (834)
data\raw\kaggle\Tumor\Tumor- (2098).jpg,Tumor,Tumor- (2098)
data\raw\kaggle\Tumor\Tumor- (600).jpg,Tumor,Tumor- (600)
data\raw\kaggle\Tumor\Tumor- (652).jpg,Tumor,Tumor- (652)
data\raw\kaggle\Tumor\Tumor- (537).jpg,Tumor,Tumor- (537)
data\raw\kaggle\Tumor\Tumor- (907).jpg,Tumor,Tumor- (907)
data\raw\kaggle\Tumor\Tumor- (1222).jpg,Tumor,Tumor- (1222)
data\raw\kaggle\Tumor\Tumor- (35).jpg,Tumor,Tumor- (35)
data\raw\kaggle\Tumor\Tumor- (146).jpg,Tumor,Tumor- (146)
data\raw\kaggle\Tumor\Tumor- (974).jpg,Tumor,Tumor- (974)
data\raw\kaggle\Tumor\Tumor- (515).jpg,Tumor,Tumor- (515)
data\raw\kaggle\Tumor\Tumor- (1315).jpg,Tumor,Tumor- (1315)
data\raw\kaggle\Tumor\Tumor- (2099).jpg,Tumor,Tumor- (2099)
data\raw\kaggle\Tumor\Tumor- (967).jpg,Tumor,Tumor- (967)
data\raw\kaggle\Tumor\Tumor- (1813).jpg,Tumor,Tumor- (1813)
data\raw\kaggle\Tumor\Tumor- (1901).jpg,Tumor,Tumor- (1901)
data\raw\kaggle\Tumor\Tumor- (1749).jpg,Tumor,Tumor- (1749)
data\raw\kaggle\Tumor\Tumor- (2139).jpg,Tumor,Tumor- (2139)
data\raw\kaggle\Tumor\Tumor- (455).jpg,Tumor,Tumor- (455)
data\raw\kaggle\Tumor\Tumor- (1846).jpg,Tumor,Tumor- (1846)
data\raw\kaggle\Tumor\Tumor- (1018).jpg,Tumor,Tumor- (1018)
data\raw\kaggle\Tumor\Tumor- (766).jpg,Tumor,Tumor- (766)
data\raw\kaggle\Tumor\Tumor- (735).jpg,Tumor,Tumor- (735)
data\raw\kaggle\Tumor\Tumor- (1494).jpg,Tumor,Tumor- (1494)
data\raw\kaggle\Tumor\Tumor- (1116).jpg,Tumor,Tumor- (1116)
data\raw\kaggle\Tumor\Tumor- (1719).jpg,Tumor,Tumor- (1719)
data\raw\kaggle\Tumor\Tumor- (664).jpg,Tumor,Tumor- (664)
data\raw\kaggle\Tumor\Tumor- (1993).jpg,Tumor,Tumor- (1993)
data\raw\kaggle\Tumor\Tumor- (1404).jpg,Tumor,Tumor- (1404)
data\raw\kaggle\Tumor\Tumor- (1880).jpg,Tumor,Tumor- (1880)
data\raw\kaggle\Tumor\Tumor- (1988).jpg,Tumor,Tumor- (1988)
data\raw\kaggle\Tumor\Tumor- (1995).jpg,Tumor,Tumor- (1995)
data\raw\kaggle\Tumor\Tumor- (512).jpg,Tumor,Tumor- (512)
data\raw\kaggle\Tumor\Tumor- (1947).jpg,Tumor,Tumor- (1947)
data\raw\kaggle\Tumor\Tumor- (1130).jpg,Tumor,Tumor- (1130)
data\raw\kaggle\Tumor\Tumor- (1219).jpg,Tumor,Tumor- (1219)
data\raw\kaggle\Tumor\Tumor- (321).jpg,Tumor,Tumor- (321)
data\raw\kaggle\Tumor\Tumor- (1510).jpg,Tumor,Tumor- (1510)
data\raw\kaggle\Tumor\Tumor- (1451).jpg,Tumor,Tumor- (1451)
data\raw\kaggle\Tumor\Tumor- (1784).jpg,Tumor,Tumor- (1784)
data\raw\kaggle\Tumor\Tumor- (1673).jpg,Tumor,Tumor- (1673)
data\raw\kaggle\Tumor\Tumor- (1647).jpg,Tumor,Tumor- (1647)
data\raw\kaggle\Tumor\Tumor- (1918).jpg,Tumor,Tumor- (1918)
data\raw\kaggle\Tumor\Tumor- (487).jpg,Tumor,Tumor- (487)
data\raw\kaggle\Tumor\Tumor- (634).jpg,Tumor,Tumor- (634)
data\raw\kaggle\Tumor\Tumor- (1352).jpg,Tumor,Tumor- (1352)
data\raw\kaggle\Tumor\Tumor- (1715).jpg,Tumor,Tumor- (1715)
data\raw\kaggle\Tumor\Tumor- (661).jpg,Tumor,Tumor- (661)
data\raw\kaggle\Tumor\Tumor- (1827).jpg,Tumor,Tumor- (1827)
data\raw\kaggle\Tumor\Tumor- (95).jpg,Tumor,Tumor- (95)
data\raw\kaggle\Tumor\Tumor- (2093).jpg,Tumor,Tumor- (2093)
data\raw\kaggle\Tumor\Tumor- (1793).jpg,Tumor,Tumor- (1793)
data\raw\kaggle\Tumor\Tumor- (2003).jpg,Tumor,Tumor- (2003)
data\raw\kaggle\Tumor\Tumor- (1392).jpg,Tumor,Tumor- (1392)
data\raw\kaggle\Tumor\Tumor- (586).jpg,Tumor,Tumor- (586)
data\raw\kaggle\Tumor\Tumor- (1139).jpg,Tumor,Tumor- (1139)
data\raw\kaggle\Tumor\Tumor- (152).jpg,Tumor,Tumor- (152)
data\raw\kaggle\Tumor\Tumor- (160).jpg,Tumor,Tumor- (160)
data\raw\kaggle\Tumor\Tumor- (462).jpg,Tumor,Tumor- (462)
data\raw\kaggle\Tumor\Tumor- (1454).jpg,Tumor,Tumor- (1454)
data\raw\kaggle\Tumor\Tumor- (2038).jpg,Tumor,Tumor- (2038)
data\raw\kaggle\Tumor\Tumor- (224).jpg,Tumor,Tumor- (224)
data\raw\kaggle\Tumor\Tumor- (354).jpg,Tumor,Tumor- (354)
data\raw\kaggle\Tumor\Tumor- (1674).jpg,Tumor,Tumor- (1674)
data\raw\kaggle\Tumor\Tumor- (1120).jpg,Tumor,Tumor- (1120)
data\raw\kaggle\Tumor\Tumor- (762).jpg,Tumor,Tumor- (762)
data\raw\kaggle\Tumor\Tumor- (835).jpg,Tumor,Tumor- (835)
data\raw\kaggle\Tumor\Tumor- (1439).jpg,Tumor,Tumor- (1439)
data\raw\kaggle\Tumor\Tumor- (438).jpg,Tumor,Tumor- (438)
data\raw\kaggle\Tumor\Tumor- (1718).jpg,Tumor,Tumor- (1718)
data\raw\kaggle\Tumor\Tumor- (802).jpg,Tumor,Tumor- (802)
data\raw\kaggle\Tumor\Tumor- (742).jpg,Tumor,Tumor- (742)
data\raw\kaggle\Tumor\Tumor- (1385).jpg,Tumor,Tumor- (1385)
data\raw\kaggle\Tumor\Tumor- (1613).jpg,Tumor,Tumor- (1613)
data\raw\kaggle\Tumor\Tumor- (988).jpg,Tumor,Tumor- (988)
data\raw\kaggle\Tumor\Tumor- (326).jpg,Tumor,Tumor- (326)
data\raw\kaggle\Tumor\Tumor- (1520).jpg,Tumor,Tumor- (1520)
data\raw\kaggle\Tumor\Tumor- (2086).jpg,Tumor,Tumor- (2086)
data\raw\kaggle\Tumor\Tumor- (1421).jpg,Tumor,Tumor- (1421)
data\raw\kaggle\Tumor\Tumor- (1751).jpg,Tumor,Tumor- (1751)
data\raw\kaggle\Tumor\Tumor- (1942).jpg,Tumor,Tumor- (1942)
data\raw\kaggle\Tumor\Tumor- (449).jpg,Tumor,Tumor- (449)
data\raw\kaggle\Tumor\Tumor- (949).jpg,Tumor,Tumor- (949)
data\raw\kaggle\Tumor\Tumor- (716).jpg,Tumor,Tumor- (716)
data\raw\kaggle\Tumor\Tumor- (1940).jpg,Tumor,Tumor- (1940)
data\raw\kaggle\Tumor\Tumor- (637).jpg,Tumor,Tumor- (637)
data\raw\kaggle\Tumor\Tumor- (1664).jpg,Tumor,Tumor- (1664)
data\raw\kaggle\Tumor\Tumor- (2281).jpg,Tumor,Tumor- (2281)
data\raw\kaggle\Tumor\Tumor- (811).jpg,Tumor,Tumor- (811)
data\raw\kaggle\Tumor\Tumor- (1620).jpg,Tumor,Tumor- (1620)
data\raw\kaggle\Tumor\Tumor- (1969).jpg,Tumor,Tumor- (1969)
data\raw\kaggle\Tumor\Tumor- (338).jpg,Tumor,Tumor- (338)
data\raw\kaggle\Stone\Stone- (1072).jpg,Stone,Stone- (1072)
data\raw\kaggle\Stone\Stone- (1365).jpg,Stone,Stone- (1365)
data\raw\kaggle\Stone\Stone- (922).jpg,Stone,Stone- (922)
data\raw\kaggle\Stone\Stone- (1150).jpg,Stone,Stone- (1150)
data\raw\kaggle\Stone\Stone- (666).jpg,Stone,Stone- (666)
data\raw\kaggle\Stone\Stone- (883).jpg,Stone,Stone- (883)
data\raw\kaggle\Stone\Stone- (1204).jpg,Stone,Stone- (1204)
data\raw\kaggle\Stone\Stone- (216).jpg,Stone,Stone- (216)
data\raw\kaggle\Stone\Stone- (758).jpg,Stone,Stone- (758)
data\raw\kaggle\Stone\Stone- (785).jpg,Stone,Stone- (785)
data\raw\kaggle\Stone\Stone- (835).jpg,Stone,Stone- (835)
data\raw\kaggle\Stone\Stone- (260).jpg,Stone,Stone- (260)
data\raw\kaggle\Stone\Stone- (905).jpg,Stone,Stone- (905)
data\raw\kaggle\Stone\Stone- (1100).jpg,Stone,Stone- (1100)
data\raw\kaggle\Stone\Stone- (1280).jpg,Stone,Stone- (1280)
data\raw\kaggle\Stone\Stone- (407).jpg,Stone,Stone- (407)
data\raw\kaggle\Stone\Stone- (1201).jpg,Stone,Stone- (1201)
data\raw\kaggle\Stone\Stone- (221).jpg,Stone,Stone- (221)
data\raw\kaggle\Stone\Stone- (1172).jpg,Stone,Stone- (1172)
data\raw\kaggle\Stone\Stone- (865).jpg,Stone,Stone- (865)
data\raw\kaggle\Stone\Stone- (1210).jpg,Stone,Stone- (1210)
data\raw\kaggle\Stone\Stone- (1185).jpg,Stone,Stone- (1185)
data\raw\kaggle\Stone\Stone- (222).jpg,Stone,Stone- (222)
data\raw\kaggle\Stone\Stone- (186).jpg,Stone,Stone- (186)
data\raw\kaggle\Stone\Stone- (1007).jpg,Stone,Stone- (1007)
data\raw\kaggle\Stone\Stone- (1124).jpg,Stone,Stone- (1124)
data\raw\kaggle\Stone\Stone- (641).jpg,Stone,Stone- (641)
data\raw\kaggle\Stone\Stone- (56).jpg,Stone,Stone- (56)
data\raw\kaggle\Stone\Stone- (154).jpg,Stone,Stone- (154)
data\raw\kaggle\Stone\Stone- (1112).jpg,Stone,Stone- (1112)
data\raw\kaggle\Stone\Stone- (416).jpg,Stone,Stone- (416)
data\raw\kaggle\Stone\Stone- (26).jpg,Stone,Stone- (26)
data\raw\kaggle\Stone\Stone- (800).jpg,Stone,Stone- (800)
data\raw\kaggle\Stone\Stone- (1250).jpg,Stone,Stone- (1250)
data\raw\kaggle\Stone\Stone- (820).jpg,Stone,Stone- (820)
data\raw\kaggle\Stone\Stone- (1332).jpg,Stone,Stone- (1332)
data\raw\kaggle\Stone\Stone- (1098).jpg,Stone,Stone- (1098)
data\raw\kaggle\Stone\Stone- (210).jpg,Stone,Stone- (210)
data\raw\kaggle\Stone\Stone- (218).jpg,Stone,Stone- (218)
data\raw\kaggle\Stone\Stone- (1225).jpg,Stone,Stone- (1225)
data\raw\kaggle\Stone\Stone- (1043).jpg,Stone,Stone- (1043)
data\raw\kaggle\Stone\Stone- (582).jpg,Stone,Stone- (582)
data\raw\kaggle\Stone\Stone- (479).jpg,Stone,Stone- (479)
data\raw\kaggle\Stone\Stone- (311).jpg,Stone,Stone- (311)
data\raw\kaggle\Stone\Stone- (831).jpg,Stone,Stone- (831)
data\raw\kaggle\Stone\Stone- (531).jpg,Stone,Stone- (531)
data\raw\kaggle\Stone\Stone- (701).jpg,Stone,Stone- (701)
data\raw\kaggle\Stone\Stone- (504).jpg,Stone,Stone- (504)
data\raw\kaggle\Stone\Stone- (1257).jpg,Stone,Stone- (1257)
data\raw\kaggle\Stone\Stone- (410).jpg,Stone,Stone- (410)
data\raw\kaggle\Stone\Stone- (1075).jpg,Stone,Stone- (1075)
data\raw\kaggle\Stone\Stone- (904).jpg,Stone,Stone- (904)
data\raw\kaggle\Stone\Stone- (625).jpg,Stone,Stone- (625)
data\raw\kaggle\Stone\Stone- (223).jpg,Stone,Stone- (223)
data\raw\kaggle\Stone\Stone- (23).jpg,Stone,Stone- (23)
data\raw\kaggle\Stone\Stone- (558).jpg,Stone,Stone- (558)
data\raw\kaggle\Stone\Stone- (873).jpg,Stone,Stone- (873)
data\raw\kaggle\Stone\Stone- (1270).jpg,Stone,Stone- (1270)
data\raw\kaggle\Stone\Stone- (200).jpg,Stone,Stone- (200)
data\raw\kaggle\Stone\Stone- (162).jpg,Stone,Stone- (162)
data\raw\kaggle\Stone\Stone- (888).jpg,Stone,Stone- (888)
data\raw\kaggle\Stone\Stone- (871).jpg,Stone,Stone- (871)
data\raw\kaggle\Stone\Stone- (796).jpg,Stone,Stone- (796)
data\raw\kaggle\Stone\Stone- (183).jpg,Stone,Stone- (183)
data\raw\kaggle\Stone\Stone- (1347).jpg,Stone,Stone- (1347)
data\raw\kaggle\Stone\Stone- (1097).jpg,Stone,Stone- (1097)
data\raw\kaggle\Stone\Stone- (13).jpg,Stone,Stone- (13)
data\raw\kaggle\Stone\Stone- (748).jpg,Stone,Stone- (748)
data\raw\kaggle\Stone\Stone- (968).jpg,Stone,Stone- (968)
data\raw\kaggle\Stone\Stone- (1040).jpg,Stone,Stone- (1040)
data\raw\kaggle\Stone\Stone- (95).jpg,Stone,Stone- (95)
data\raw\kaggle\Stone\Stone- (35).jpg,Stone,Stone- (35)
data\raw\kaggle\Stone\Stone- (24).jpg,Stone,Stone- (24)
data\raw\kaggle\Stone\Stone- (1157).jpg,Stone,Stone- (1157)
data\raw\kaggle\Stone\Stone- (862).jpg,Stone,Stone- (862)
data\raw\kaggle\Stone\Stone- (383).jpg,Stone,Stone- (383)
data\raw\kaggle\Stone\Stone- (844).jpg,Stone,Stone- (844)
data\raw\kaggle\Stone\Stone- (296).jpg,Stone,Stone- (296)
data\raw\kaggle\Stone\Stone- (31).jpg,Stone,Stone- (31)
data\raw\kaggle\Stone\Stone- (510).jpg,Stone,Stone- (510)
data\raw\kaggle\Stone\Stone- (1296).jpg,Stone,Stone- (1296)
data\raw\kaggle\Stone\Stone- (1258).jpg,Stone,Stone- (1258)
data\raw\kaggle\Stone\Stone- (1116).jpg,Stone,Stone- (1116)
data\raw\kaggle\Stone\Stone- (1096).jpg,Stone,Stone- (1096)
data\raw\kaggle\Stone\Stone- (402).jpg,Stone,Stone- (402)
data\raw\kaggle\Stone\Stone- (1217).jpg,Stone,Stone- (1217)
data\raw\kaggle\Stone\Stone- (935).jpg,Stone,Stone- (935)
data\raw\kaggle\Stone\Stone- (295).jpg,Stone,Stone- (295)
data\raw\kaggle\Stone\Stone- (347).jpg,Stone,Stone- (347)
data\raw\kaggle\Stone\Stone- (32).jpg,Stone,Stone- (32)
data\raw\kaggle\Stone\Stone- (360).jpg,Stone,Stone- (360)
data\raw\kaggle\Stone\Stone- (1119).jpg,Stone,Stone- (1119)
data\raw\kaggle\Stone\Stone- (665).jpg,Stone,Stone- (665)
data\raw\kaggle\Stone\Stone- (166).jpg,Stone,Stone- (166)
data\raw\kaggle\Stone\Stone- (718).jpg,Stone,Stone- (718)
data\raw\kaggle\Stone\Stone- (685).jpg,Stone,Stone- (685)
data\raw\kaggle\Stone\Stone- (225).jpg,Stone,Stone- (225)
data\raw\kaggle\Stone\Stone- (1287).jpg,Stone,Stone- (1287)
data\raw\kaggle\Stone\Stone- (664).jpg,Stone,Stone- (664)
data\raw\kaggle\Stone\Stone- (1375).jpg,Stone,Stone- (1375)
data\raw\kaggle\Stone\Stone- (313).jpg,Stone,Stone- (313)
data\raw\kaggle\Stone\Stone- (691).jpg,Stone,Stone- (691)
data\raw\kaggle\Stone\Stone- (1290).jpg,Stone,Stone- (1290)
data\raw\kaggle\Stone\Stone- (546).jpg,Stone,Stone- (546)
data\raw\kaggle\Stone\Stone- (351).jpg,Stone,Stone- (351)
data\raw\kaggle\Stone\Stone- (137).jpg,Stone,Stone- (137)
data\raw\kaggle\Stone\Stone- (1348).jpg,Stone,Stone- (1348)
data\raw\kaggle\Stone\Stone- (877).jpg,Stone,Stone- (877)
data\raw\kaggle\Stone\Stone- (555).jpg,Stone,Stone- (555)
data\raw\kaggle\Stone\Stone- (803).jpg,Stone,Stone- (803)
data\raw\kaggle\Stone\Stone- (1215).jpg,Stone,Stone- (1215)
data\raw\kaggle\Stone\Stone- (1151).jpg,Stone,Stone- (1151)
data\raw\kaggle\Stone\Stone- (424).jpg,Stone,Stone- (424)
data\raw\kaggle\Stone\Stone- (1003).jpg,Stone,Stone- (1003)
data\raw\kaggle\Stone\Stone- (1056).jpg,Stone,Stone- (1056)
data\raw\kaggle\Stone\Stone- (553).jpg,Stone,Stone- (553)
data\raw\kaggle\Stone\Stone- (150).jpg,Stone,Stone- (150)
